ANNEE;CD_PARAMETRE;01;02;03;04;05;06;07;08;09;10;11;12;13;14;15;16;17;18;19;21;22;23;24;25;26;27;28;29;2A;2B;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;TOT_FRANCE;Type;CODE_FONCTION;CODE_FAMILLE
2007;1129;0.028;0.016;0.017;0.027;0.026;0.05;0.05;0.013;0.114;0.015;0.05;0.01;0.051;0.028;0.008;0.018;0.025;0.013;0.006;0.013;0.015;0.006;0.01;0.027;0.05;0.04;0.027;0.015;0.05;0.05;0.021;0.01;0.01;0.01;0.022;0.015;0.012;0.01;0.048;0.046;0.01;0.014;0.024;0.016;0.012;0.03;0.01;0.01;0.013;0.011;0.029;0.015;0.012;0.015;0.019;0.014;0.013;0.014;0.011;0.025;0.038;0.026;0.025;0.015;0.013;0.009;0.05;0.01;0.01;0.029;0.05;0.027;0.01;0.025;0.026;0.043;0.034;0.027;0.023;0.026;0.01;0.01;0.05;0.05;0.014;0.015;0.007;0.014;0.023;0.05;0.021;0.031;0.025;0.032;0.036;0.022;U;F;Carbamates
2007;1130;0.023;0.009;0.01;0.024;0.025;0.008;0.01;0.009;0.005;0.007;0.009;0.01;0.01;0.028;0.005;0.014;0.01;0.015;0.005;0.01;0.005;0.005;0.01;0.024;0.01;0.047;0.019;0.005;0.01;0.01;0.012;0.011;0.01;0.011;0.018;0.005;0.013;0.005;0.017;0.013;0.033;0.008;0.023;0.016;0.01;0.025;0.01;0.01;0.012;0.009;0.029;0.008;0.009;0.009;0.01;0.01;0.013;0.01;0.009;0.024;0.039;0.025;0.022;0.005;0.01;0.01;0.01;0.01;0.01;0.023;0.06;0.02;0.011;0.025;0.025;0.043;0.041;0.022;0.009;0.012;0.01;0.01;0.012;0.01;0.006;0.011;0.004;0.01;0.007;0.023;0.038;0.042;0.015;0.034;0.048;0.018;Ib;I,N;Carbamates
2007;1133;0.037;0.025;0.027;0.039;0.025;0.025;0.025;0.025;;0.025;0.025;;0.025;0.03;0.025;;0.025;0.02;;0.025;0.025;0.025;;0.037;0.025;0.05;0.041;0.025;0.025;0.025;0.025;;;;0.034;0.024;0.021;0.02;0.026;0.028;;0.02;0.037;0.025;0.017;0.04;;;0.032;0.023;0.031;0.025;0.025;0.025;;0.025;0.025;;0.023;;0.05;0.029;0.025;0.025;;;0.025;;;0.037;0.025;0.025;0.02;0.025;0.028;0.035;0.05;0.05;0.023;0.05;;;0.025;0.025;0.025;0.02;0.025;;0.025;0.025;0.05;0.05;0.05;0.05;0.05;0.031;III;H;Diazines
2007;1134;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ia;I;Organophosphorés
2007;1136;0.025;0.014;0.014;0.025;0.025;0.013;0.025;0.023;0.005;0.012;0.007;0.015;0.025;0.014;0.005;0.014;0.017;0.015;0.004;0.012;0.01;0.006;0.025;0.026;0.026;0.046;0.016;0.01;0.025;0.025;0.018;0.008;0.008;0.015;0.018;0.011;0.023;0.023;0.048;0.024;0.02;0.01;0.024;0.019;0.02;0.013;0.008;0.003;0.016;0.012;0.016;0.021;0.018;0.01;0.011;0.013;0.01;0.012;0.011;0.011;0.026;0.014;0.01;0.01;0.007;0.009;0.007;0.01;0.01;0.023;0.027;0.023;0.01;0.025;0.025;0.038;0.027;0.027;0.013;0.015;0.008;0.007;0.011;0.025;0.01;0.013;0.008;0.01;0.015;0.025;0.028;0.03;0.021;0.029;0.026;0.018;U;H;Urées
2007;1137;0.016;0.014;0.014;0.012;0.01;0.013;0.02;0.023;0.01;0.015;0.02;0.01;0.02;0.01;0.019;0.013;0.025;0.01;0.019;0.017;0.015;0.019;0.022;0.017;0.02;0.01;0.011;0.015;0.024;0.034;0.014;0.01;0.01;0.022;0.014;0.016;0.01;0.019;0.025;0.031;0.01;0.013;0.027;0.016;0.021;0.022;0.008;0.019;0.012;0.011;0.01;0.022;0.014;0.015;0.005;0.01;0.012;0.005;0.013;0.01;0.022;0.01;0.01;0.008;0.015;0.01;0.02;0.009;0.011;0.017;0.015;0.023;0.01;0.025;0.025;0.01;0.023;0.023;0.023;0.01;0.01;0.01;0.046;0.02;0.014;0.013;0.019;0.006;0.016;0.02;0.02;0.02;0.021;0.018;0.015;0.016;II;H;Triazines et métabolites
2007;1139;0.028;0.01;0.014;0.027;0.026;0.05;0.05;0.01;0.025;0.01;0.046;0.025;0.05;0.039;0.005;;0.01;0.01;0.004;0.029;0.01;0.006;;0.027;0.05;0.04;0.034;0.011;0.05;0.05;0.021;0.025;0.025;;0.027;0.01;0.01;0.01;0.048;0.046;;0.01;0.024;0.011;0.01;0.03;0.025;;0.013;0.01;0.04;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;;0.038;0.029;;0.01;0.025;0.025;0.05;0.01;0.01;0.029;0.05;0.026;0.01;0.025;0.026;0.04;0.041;0.041;0.01;0.038;0.025;0.025;0.05;0.05;0.01;0.01;0.005;0.01;0.01;0.05;0.039;0.042;0.025;0.044;0.038;0.023;II;F;Divers (organiques)
2007;1140;0.046;0.005;0.018;0.047;0.049;0.01;0.01;0.005;;0.005;0.01;;0.01;0.005;0.005;;0.005;;;0.007;0.005;0.005;;0.046;0.01;0.005;0.038;0.005;0.01;0.01;0.01;;;;0.01;0.005;0.005;;0.013;0.017;;;0.046;0.01;0.005;0.005;0.025;;0.01;0.005;0.005;0.005;0.007;0.005;;0.005;0.005;;0.005;;0.006;0.005;;0.005;0.011;;0.01;;;0.044;0.01;0.022;0.005;0.03;0.029;0.031;0.006;0.005;0.005;0.005;;;0.01;0.01;0.011;;0.005;;0.005;0.01;0.009;0.005;0.005;0.005;0.005;0.02;[II, Ib];I;Pyréthrinoïdes
2007;1141;0.023;0.017;0.014;0.024;0.025;0.008;0.01;0.015;0.005;0.013;0.005;0.01;0.01;0.022;0.005;0.045;0.024;0.039;0.004;0.01;0.01;0.007;0.01;0.024;0.01;0.01;0.01;0.01;0.01;0.01;0.016;0.01;0.01;0.01;0.016;0.01;0.042;0.035;0.011;0.013;0.02;0.012;0.024;0.019;0.012;0.022;0.01;0.01;0.012;0.022;0.021;0.014;0.014;0.01;0.01;0.012;0.01;0.01;0.01;0.025;0.01;0.021;0.025;0.01;0.007;0.009;0.005;0.01;0.01;0.023;0.03;0.01;0.01;0.01;0.013;0.016;0.011;0.012;0.019;0.024;0.01;0.01;0.015;0.01;0.01;0.039;0.006;0.011;0.012;0.022;0.035;0.011;0.011;0.012;0.01;0.017;II;H;Divers (organiques)
2007;1142;0.024;;0.014;0.025;0.025;0.011;0.02;;;;0.02;;0.02;;0.01;;0.01;0.01;;0.02;0.01;0.01;;0.025;0.02;;0.037;0.01;0.02;0.02;0.02;;;;0.014;0.01;0.01;0.035;0.02;0.021;;0.01;0.024;0.011;0.01;0.01;;;0.015;0.01;;;;0.01;;;0.01;;0.01;;;0.01;;0.01;;;0.02;;;0.024;0.02;0.015;0.01;0.02;0.021;;;0.05;0.01;;;;0.02;0.02;0.01;0.01;0.01;;;0.02;;;;;;0.021;II;H;Divers (organiques)
2007;1143;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;no ref;I;Organochlorés
2007;1144;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;O;I;Organochlorés
2007;1146;0.008;0.004;0.004;0.006;0.005;0.005;0.005;0.005;;0.004;0.005;0.01;0.04;0.001;0.002;0.015;0.002;0.005;0.004;0.004;0.002;0.005;0.015;0.008;0.005;0.001;0.008;0.003;0.005;0.029;0.005;0.01;0.01;0.015;0.005;0.003;0.005;0.008;0.003;0.008;0.003;0.005;0.009;0.003;0.007;0.003;0.01;;0.005;0.003;0.001;0.004;0.003;0.002;;0.003;0.002;;0.01;0.003;0.001;0.002;0.002;0.002;;0.009;0.006;;;0.007;0.005;0.008;0.005;0.011;0.01;0.002;0.004;0.004;0.003;0.002;0.01;0.01;0.009;0.005;0.004;0.005;0.004;;0.004;0.005;0.008;0.0;0.002;0.003;0.001;0.006;no ref;I;Organochlorés
2007;1147;0.008;0.004;0.004;0.006;0.005;0.005;0.005;0.003;;0.003;0.005;0.01;0.04;0.001;0.002;0.015;0.002;0.005;0.004;0.004;0.002;0.005;0.015;0.008;0.005;0.001;0.008;0.003;0.005;0.029;0.005;0.01;0.01;0.015;0.005;0.004;0.005;0.008;0.003;0.008;0.003;0.005;0.009;0.003;0.017;0.003;0.01;;0.005;0.003;0.001;0.003;0.004;0.002;;0.003;0.002;;0.003;0.003;0.001;0.002;0.002;0.002;;0.009;0.006;;;0.007;0.005;0.008;0.003;0.011;0.01;0.004;0.004;0.005;0.003;0.002;0.01;0.01;0.009;0.005;0.004;0.005;0.004;;0.004;0.005;0.008;0.003;0.003;0.005;0.001;0.006;no ref;I;Organochlorés
2007;1148;0.01;0.005;0.006;0.01;0.01;0.005;0.005;0.005;;0.005;0.005;0.01;0.04;0.001;0.005;0.015;0.005;0.005;0.004;0.005;0.005;0.005;0.015;0.011;0.005;0.001;0.009;0.005;0.005;0.025;0.005;0.01;0.01;0.015;0.005;0.007;0.005;0.008;0.003;0.009;0.012;0.005;0.011;0.006;0.018;0.003;0.01;;0.005;0.005;0.001;0.005;0.007;0.005;;0.005;0.005;;0.011;0.003;0.001;0.002;0.002;0.005;;0.009;0.006;;;0.01;0.005;0.008;0.005;0.011;0.01;0.006;0.002;0.005;0.005;0.002;0.01;0.01;0.009;0.005;0.006;0.005;0.005;;0.005;0.005;0.008;0.003;0.003;0.006;0.001;0.007;II;I;Organochlorés
2007;1149;0.046;0.025;0.03;0.047;0.049;0.01;0.01;0.019;0.01;0.025;0.01;0.025;0.01;0.005;0.025;0.025;0.025;0.01;0.01;0.018;0.025;0.025;;0.046;0.01;0.005;0.013;0.025;0.01;0.01;0.01;0.025;0.025;;0.024;0.025;0.012;0.01;0.013;0.017;;0.01;0.048;0.038;0.025;0.007;0.025;;0.011;0.02;0.005;0.025;0.023;0.025;0.01;0.018;0.025;0.01;0.019;;0.006;0.008;;0.025;0.025;0.025;0.01;0.01;0.01;0.044;0.01;0.018;0.011;0.01;0.017;0.031;0.016;0.026;0.02;0.005;0.025;0.025;0.01;0.01;0.022;0.01;0.025;0.01;0.026;0.01;0.009;0.021;0.024;0.019;0.008;0.022;II;I;Pyréthrinoïdes
2007;1155;0.015;0.023;0.022;0.011;0.01;0.01;0.01;0.016;;0.019;0.01;;0.01;0.01;0.048;0.01;0.025;0.025;0.05;0.018;0.025;0.047;;0.016;0.01;0.01;0.011;0.025;0.01;0.01;0.01;;;;0.01;0.025;0.025;0.025;0.01;0.016;;0.025;0.02;0.025;0.025;0.015;;;0.01;0.013;0.01;0.018;0.025;0.025;;0.025;0.025;;0.025;0.024;0.022;0.011;0.022;0.025;0.015;;0.01;;;0.014;0.024;0.023;0.025;0.025;0.025;0.01;0.01;0.011;0.025;0.01;;;0.012;0.01;0.025;0.014;0.045;0.025;0.025;0.01;0.02;0.012;0.01;0.01;0.023;0.019;O;H;Triazines et métabolites
2007;1157;0.011;0.024;0.009;0.011;0.01;0.011;0.02;0.015;;0.019;0.011;;0.043;0.01;0.02;0.05;;0.005;0.021;0.023;;0.02;0.05;0.012;0.02;0.011;0.011;;0.02;0.02;0.011;;;;0.012;;0.005;0.022;0.019;0.023;;0.005;0.01;0.025;0.005;0.008;;;0.01;0.005;0.01;0.018;0.023;;0.005;0.015;;0.005;0.018;0.024;0.01;0.009;0.022;;0.01;;0.011;0.005;0.011;0.011;0.02;0.024;0.005;0.025;0.025;0.013;0.018;0.027;0.005;0.01;;;0.011;0.02;;0.005;0.02;0.005;0.025;0.02;0.02;0.022;0.026;0.019;0.012;0.017;II;I,A;Organophosphorés
2007;1169;0.023;0.02;0.018;0.024;0.025;0.008;0.01;0.013;;0.017;0.01;0.025;0.01;0.022;0.008;0.025;0.014;0.021;0.005;0.014;0.017;0.008;;0.024;0.01;0.01;0.013;0.017;0.01;0.01;0.012;;;;0.013;0.017;0.022;0.01;0.011;0.013;;0.02;0.024;0.019;0.016;0.022;;;0.013;0.023;0.021;0.018;0.016;0.018;0.015;0.019;0.018;0.016;0.015;0.025;0.01;0.021;0.025;0.018;;;0.01;0.005;0.005;0.023;0.024;0.014;0.01;0.01;0.013;0.016;0.01;0.01;0.015;0.024;0.01;;0.017;0.01;0.016;0.01;0.008;0.018;0.016;0.01;0.035;0.01;0.01;0.01;0.01;0.017;no ref;H;Divers (organiques)
2007;1170;0.009;;0.008;0.006;0.005;0.011;0.02;0.005;;;0.02;;0.02;;0.05;;;0.011;0.05;0.02;;0.05;;0.009;0.02;;0.006;;0.02;0.036;0.011;;;;0.011;0.05;0.012;0.01;0.019;0.022;;0.01;0.008;0.025;0.05;0.024;;;0.01;0.01;;;0.005;;0.005;0.005;;0.005;0.01;;;0.01;;;;;0.02;0.005;0.011;0.009;0.015;0.024;0.01;0.025;0.025;;;;0.01;;;;0.024;0.02;0.01;0.01;0.05;0.006;0.01;0.02;;;;;;0.017;Ib;I,A;Organophosphorés
2007;1172;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;II;I,A;Organochlorés
